ap_id,rssi,room_id
SDZ,-53,Hodnik
eduroam,-54,Hodnik
predavaonice,-54,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
fesb-mobile,-54,Hodnik
free_wifi,-51,Hodnik
eduroam,-51,Hodnik
Vijecnici,-51,Hodnik
SDZ,-51,Hodnik
Novinari,-52,Hodnik
predavaonice,-52,Hodnik
Konferencija,-52,Hodnik
Vijecnici,-53,Hodnik
fesb-mobile,-53,Hodnik
Konferencija,-54,Hodnik
free_wifi,-50,Hodnik
Novinari,-52,Hodnik
fesb-mobile,-53,Hodnik
eduroam,-53,Hodnik
fesb-mobile,-53,Hodnik
predavaonice,-53,Hodnik
SDZ,-53,Hodnik
eduroam,-54,Hodnik
Konferencija,-54,Hodnik
Vijecnici,-54,Hodnik
free_wifi,-50,Hodnik
fesb-mobile,-54,Hodnik
SDZ,-54,Hodnik
Konferencija,-54,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
fesb-mobile,-54,Hodnik
free_wifi,-49,Hodnik
SDZ,-50,Hodnik
predavaonice,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
eduroam,-52,Hodnik
Konferencija,-52,Hodnik
Novinari,-52,Hodnik
fesb-mobile,-53,Hodnik
Konferencija,-53,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-52,Hodnik
eduroam,-53,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
predavaonice,-54,Hodnik
free_wifi,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
eduroam,-52,Hodnik
fesb-mobile,-53,Hodnik
Konferencija,-54,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
Vijecnici,-52,Hodnik
Konferencija,-53,Hodnik
fesb-mobile,-54,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
free_wifi,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
eduroam,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Novinari,-52,Hodnik
eduroam,-54,Hodnik
fesb-mobile,-54,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
Konferencija,-51,Hodnik
predavaonice,-51,Hodnik
fesb-mobile,-52,Hodnik
SDZ,-53,Hodnik
Konferencija,-58,Hodnik
Vijecnici,-58,Hodnik
free_wifi,-51,Hodnik
Konferencija,-51,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
predavaonice,-52,Hodnik
SDZ,-52,Hodnik
SDZ,-58,Hodnik
predavaonice,-59,Hodnik
Vijecnici,-59,Hodnik
free_wifi,-51,Hodnik
Novinari,-51,Hodnik
eduroam,-53,Hodnik
eduroam,-53,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
SDZ,-55,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
Novinari,-54,Hodnik
Vijecnici,-54,Hodnik
eduroam,-54,Hodnik
Vijecnici,-50,Hodnik
fesb-mobile,-50,Hodnik
Novinari,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
eduroam,-51,Hodnik
SDZ,-51,Hodnik
free_wifi,-52,Hodnik
eduroam,-55,Hodnik
fesb-mobile,-55,Hodnik
free_wifi,-50,Hodnik
Vijecnici,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
fesb-mobile,-53,Hodnik
eduroam,-54,Hodnik
fesb-mobile,-50,Hodnik
free_wifi,-51,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
SDZ,-51,Hodnik
Konferencija,-51,Hodnik
Vijecnici,-52,Hodnik
predavaonice,-52,Hodnik
eduroam,-53,Hodnik
free_wifi,-49,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
fesb-mobile,-53,Hodnik
predavaonice,-53,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-53,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
predavaonice,-54,Hodnik
Vijecnici,-54,Hodnik
TP-Link_27F9,-64,Hodnik
Vijecnici,-65,Hodnik
free_wifi,-50,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
eduroam,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-52,Hodnik
predavaonice,-52,Hodnik
Novinari,-53,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
free_wifi,-51,Hodnik
SDZ,-51,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
Konferencija,-51,Hodnik
Vijecnici,-52,Hodnik
eduroam,-52,Hodnik
predavaonice,-52,Hodnik
fesb-mobile,-53,Hodnik
Konferencija,-54,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
SDZ,-51,Hodnik
Konferencija,-52,Hodnik
fesb-mobile,-53,Hodnik
Vijecnici,-53,Hodnik
free_wifi,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
predavaonice,-54,Hodnik
Vijecnici,-54,Hodnik
free_wifi,-50,Hodnik
eduroam,-53,Hodnik
Novinari,-53,Hodnik
fesb-mobile,-53,Hodnik
Konferencija,-53,Hodnik
SDZ,-53,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
Vijecnici,-54,Hodnik
Vijecnici,-54,Hodnik
free_wifi,-48,Hodnik
eduroam,-51,Hodnik
Vijecnici,-51,Hodnik
predavaonice,-52,Hodnik
Konferencija,-52,Hodnik
SDZ,-52,Hodnik
Novinari,-52,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
free_wifi,-51,Hodnik
fesb-mobile,-51,Hodnik
Novinari,-51,Hodnik
eduroam,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
SDZ,-54,Hodnik
predavaonice,-54,Hodnik
Novinari,-54,Hodnik
free_wifi,-50,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
SDZ,-53,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-54,Hodnik
free_wifi,-51,Hodnik
fesb-mobile,-52,Hodnik
Konferencija,-52,Hodnik
Vijecnici,-52,Hodnik
SDZ,-52,Hodnik
predavaonice,-53,Hodnik
Novinari,-53,Hodnik
Vijecnici,-54,Hodnik
fesb-mobile,-54,Hodnik
SDZ,-54,Hodnik
free_wifi,-49,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
SDZ,-51,Hodnik
Vijecnici,-52,Hodnik
fesb-mobile,-53,Hodnik
SDZ,-53,Hodnik
eduroam,-53,Hodnik
free_wifi,-50,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
Vijecnici,-52,Hodnik
eduroam,-52,Hodnik
Vijecnici,-54,Hodnik
fesb-mobile,-54,Hodnik
free_wifi,-51,Hodnik
Novinari,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
Vijecnici,-52,Hodnik
SDZ,-54,Hodnik
Vijecnici,-54,Hodnik
fesb-mobile,-54,Hodnik
Konferencija,-55,Hodnik
free_wifi,-49,Hodnik
eduroam,-50,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-51,Hodnik
SDZ,-51,Hodnik
Novinari,-52,Hodnik
predavaonice,-50,Hodnik
free_wifi,-51,Hodnik
eduroam,-51,Hodnik
Novinari,-51,Hodnik
Vijecnici,-51,Hodnik
fesb-mobile,-51,Hodnik
Konferencija,-54,Hodnik
eduroam,-55,Hodnik
fesb-mobile,-55,Hodnik
predavaonice,-55,Hodnik
SDZ,-46,Hodnik
fesb-mobile,-48,Hodnik
predavaonice,-48,Hodnik
Konferencija,-48,Hodnik
free_wifi,-50,Hodnik
Vijecnici,-51,Hodnik
eduroam,-53,Hodnik
Novinari,-53,Hodnik
Konferencija,-54,Hodnik
Vijecnici,-54,Hodnik
SDZ,-39,Hodnik
fesb-mobile,-41,Hodnik
predavaonice,-41,Hodnik
Novinari,-41,Hodnik
Vijecnici,-41,Hodnik
Konferencija,-42,Hodnik
eduroam,-43,Hodnik
free_wifi,-50,Hodnik
Radio Data,-59,Hodnik
predavaonice,-60,Hodnik
fesb-mobile,-41,Hodnik
predavaonice,-42,Hodnik
Novinari,-42,Hodnik
eduroam,-42,Hodnik
Vijecnici,-43,Hodnik
free_wifi,-50,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-62,Hodnik
Radio Data,-64,Hodnik
Novinari,-65,Hodnik
predavaonice,-65,Hodnik
SDZ,-41,Hodnik
eduroam,-41,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
Konferencija,-43,Hodnik
fesb-mobile,-43,Hodnik
predavaonice,-43,Hodnik
free_wifi,-49,Hodnik
Radio Data,-59,Hodnik
fesb-mobile,-65,Hodnik
SDZ,-41,Hodnik
fesb-mobile,-42,Hodnik
Konferencija,-42,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
eduroam,-42,Hodnik
predavaonice,-43,Hodnik
free_wifi,-49,Hodnik
Radio Data,-61,Hodnik
fesb-mobile,-65,Hodnik
Konferencija,-40,Hodnik
SDZ,-43,Hodnik
Novinari,-43,Hodnik
fesb-mobile,-43,Hodnik
eduroam,-44,Hodnik
Vijecnici,-44,Hodnik
predavaonice,-44,Hodnik
free_wifi,-49,Hodnik
Radio Data,-61,Hodnik
fesb-mobile,-63,Hodnik
Vijecnici,-40,Hodnik
eduroam,-42,Hodnik
Konferencija,-42,Hodnik
SDZ,-42,Hodnik
fesb-mobile,-43,Hodnik
predavaonice,-43,Hodnik
Novinari,-44,Hodnik
free_wifi,-49,Hodnik
Radio Data,-61,Hodnik
EMLAB,-65,Hodnik
SDZ,-40,Hodnik
eduroam,-42,Hodnik
Vijecnici,-42,Hodnik
predavaonice,-42,Hodnik
Konferencija,-43,Hodnik
Novinari,-43,Hodnik
fesb-mobile,-43,Hodnik
free_wifi,-48,Hodnik
fesb-mobile,-59,Hodnik
Radio Data,-61,Hodnik
predavaonice,-43,Hodnik
Konferencija,-43,Hodnik
SDZ,-43,Hodnik
eduroam,-44,Hodnik
Novinari,-44,Hodnik
Vijecnici,-44,Hodnik
fesb-mobile,-44,Hodnik
free_wifi,-50,Hodnik
KTOS,-63,Hodnik
Priva,-64,Hodnik
eduroam,-44,Hodnik
Vijecnici,-44,Hodnik
Novinari,-45,Hodnik
fesb-mobile,-46,Hodnik
free_wifi,-50,Hodnik
KTOS,-65,Hodnik
fesb-mobile,-66,Hodnik
Priva,-66,Hodnik
Radio Data,-66,Hodnik
eduroam,-71,Hodnik
Konferencija,-41,Hodnik
SDZ,-41,Hodnik
eduroam,-41,Hodnik
fesb-mobile,-41,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
predavaonice,-42,Hodnik
free_wifi,-49,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-64,Hodnik
EMLAB,-65,Hodnik
eduroam,-43,Hodnik
SDZ,-43,Hodnik
fesb-mobile,-44,Hodnik
Novinari,-44,Hodnik
Vijecnici,-44,Hodnik
predavaonice,-45,Hodnik
Konferencija,-46,Hodnik
free_wifi,-49,Hodnik
KTOS,-61,Hodnik
Priva,-64,Hodnik
fesb-mobile,-41,Hodnik
predavaonice,-42,Hodnik
Vijecnici,-43,Hodnik
eduroam,-43,Hodnik
Novinari,-43,Hodnik
Konferencija,-43,Hodnik
SDZ,-43,Hodnik
free_wifi,-49,Hodnik
fesb-mobile,-62,Hodnik
eduroam,-63,Hodnik
SDZ,-41,Hodnik
eduroam,-41,Hodnik
fesb-mobile,-42,Hodnik
predavaonice,-42,Hodnik
Konferencija,-42,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
free_wifi,-49,Hodnik
Radio Data,-62,Hodnik
Konferencija,-64,Hodnik
Novinari,-41,Hodnik
Vijecnici,-41,Hodnik
fesb-mobile,-42,Hodnik
predavaonice,-42,Hodnik
Konferencija,-42,Hodnik
SDZ,-42,Hodnik
eduroam,-43,Hodnik
free_wifi,-49,Hodnik
KTOS,-59,Hodnik
Priva,-64,Hodnik
Vijecnici,-45,Hodnik
predavaonice,-45,Hodnik
Konferencija,-45,Hodnik
SDZ,-45,Hodnik
Novinari,-46,Hodnik
fesb-mobile,-46,Hodnik
eduroam,-47,Hodnik
free_wifi,-49,Hodnik
Radio Data,-60,Hodnik
predavaonice,-62,Hodnik
SDZ,-42,Hodnik
eduroam,-44,Hodnik
Novinari,-44,Hodnik
Vijecnici,-44,Hodnik
fesb-mobile,-44,Hodnik
predavaonice,-44,Hodnik
Konferencija,-44,Hodnik
free_wifi,-48,Hodnik
Radio Data,-58,Hodnik
Priva,-63,Hodnik
Novinari,-41,Hodnik
Konferencija,-42,Hodnik
Vijecnici,-42,Hodnik
fesb-mobile,-42,Hodnik
eduroam,-43,Hodnik
SDZ,-44,Hodnik
free_wifi,-49,Hodnik
Radio Data,-61,Hodnik
predavaonice,-63,Hodnik
eduroam,-64,Hodnik
fesb-mobile,-43,Hodnik
eduroam,-44,Hodnik
Vijecnici,-44,Hodnik
predavaonice,-44,Hodnik
SDZ,-44,Hodnik
Novinari,-45,Hodnik
Konferencija,-46,Hodnik
free_wifi,-51,Hodnik
Radio Data,-60,Hodnik
Priva,-64,Hodnik
Vijecnici,-42,Hodnik
Novinari,-44,Hodnik
eduroam,-45,Hodnik
fesb-mobile,-46,Hodnik
SDZ,-46,Hodnik
predavaonice,-47,Hodnik
Konferencija,-47,Hodnik
free_wifi,-49,Hodnik
fesb-mobile,-64,Hodnik
SDZ,-65,Hodnik
predavaonice,-40,Hodnik
fesb-mobile,-40,Hodnik
SDZ,-41,Hodnik
Konferencija,-42,Hodnik
eduroam,-42,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
free_wifi,-48,Hodnik
fesb-mobile,-63,Hodnik
predavaonice,-64,Hodnik
predavaonice,-42,Hodnik
Konferencija,-42,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
SDZ,-43,Hodnik
eduroam,-43,Hodnik
fesb-mobile,-43,Hodnik
free_wifi,-49,Hodnik
Radio Data,-60,Hodnik
Vijecnici,-63,Hodnik
fesb-mobile,-41,Hodnik
Vijecnici,-42,Hodnik
Konferencija,-42,Hodnik
Novinari,-42,Hodnik
predavaonice,-43,Hodnik
SDZ,-43,Hodnik
eduroam,-43,Hodnik
free_wifi,-49,Hodnik
predavaonice,-63,Hodnik
Radio Data,-63,Hodnik
predavaonice,-41,Hodnik
SDZ,-41,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
fesb-mobile,-42,Hodnik
Konferencija,-42,Hodnik
eduroam,-42,Hodnik
free_wifi,-49,Hodnik
Radio Data,-62,Hodnik
fesb-mobile,-64,Hodnik
eduroam,-39,Hodnik
Konferencija,-43,Hodnik
Novinari,-44,Hodnik
Vijecnici,-44,Hodnik
fesb-mobile,-44,Hodnik
SDZ,-44,Hodnik
predavaonice,-45,Hodnik
free_wifi,-49,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-61,Hodnik
fesb-mobile,-63,Hodnik
SDZ,-39,Hodnik
eduroam,-41,Hodnik
Vijecnici,-41,Hodnik
Konferencija,-41,Hodnik
Novinari,-42,Hodnik
predavaonice,-42,Hodnik
fesb-mobile,-43,Hodnik
free_wifi,-50,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-60,Hodnik
Konferencija,-63,Hodnik
eduroam,-40,Hodnik
Vijecnici,-40,Hodnik
predavaonice,-41,Hodnik
Novinari,-42,Hodnik
fesb-mobile,-42,Hodnik
Konferencija,-43,Hodnik
free_wifi,-48,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-61,Hodnik
Radio Data,-62,Hodnik
Novinari,-63,Hodnik
eduroam,-41,Hodnik
Vijecnici,-42,Hodnik
Novinari,-43,Hodnik
predavaonice,-43,Hodnik
Konferencija,-43,Hodnik
SDZ,-44,Hodnik
fesb-mobile,-45,Hodnik
free_wifi,-50,Hodnik
SDZ,-62,Hodnik
Radio Data,-62,Hodnik
eduroam,-43,Hodnik
Novinari,-43,Hodnik
Vijecnici,-43,Hodnik
fesb-mobile,-43,Hodnik
predavaonice,-43,Hodnik
Konferencija,-43,Hodnik
SDZ,-43,Hodnik
free_wifi,-49,Hodnik
Radio Data,-60,Hodnik
Konferencija,-62,Hodnik
fesb-mobile,-40,Hodnik
Vijecnici,-41,Hodnik
predavaonice,-41,Hodnik
Novinari,-41,Hodnik
Konferencija,-42,Hodnik
eduroam,-42,Hodnik
SDZ,-42,Hodnik
free_wifi,-50,Hodnik
Radio Data,-62,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-62,Hodnik
Vijecnici,-40,Hodnik
Konferencija,-41,Hodnik
eduroam,-42,Hodnik
predavaonice,-42,Hodnik
Novinari,-42,Hodnik
fesb-mobile,-43,Hodnik
SDZ,-43,Hodnik
free_wifi,-49,Hodnik
Radio Data,-61,Hodnik
fesb-mobile,-63,Hodnik
Novinari,-40,Hodnik
Konferencija,-41,Hodnik
SDZ,-41,Hodnik
predavaonice,-42,Hodnik
eduroam,-43,Hodnik
free_wifi,-49,Hodnik
KTOS,-59,Hodnik
Radio Data,-62,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-62,Hodnik
Vijecnici,-64,Hodnik
eduroam,-40,Hodnik
Konferencija,-41,Hodnik
SDZ,-41,Hodnik
Novinari,-42,Hodnik
Vijecnici,-42,Hodnik
fesb-mobile,-42,Hodnik
predavaonice,-43,Hodnik
free_wifi,-50,Hodnik
Radio Data,-61,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-62,Hodnik
fesb-mobile,-40,Hodnik
eduroam,-41,Hodnik
predavaonice,-42,Hodnik
SDZ,-42,Hodnik
Vijecnici,-42,Hodnik
Konferencija,-43,Hodnik
Novinari,-43,Hodnik
free_wifi,-51,Hodnik
Radio Data,-59,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-63,Hodnik
fesb-mobile,-40,Hodnik
SDZ,-41,Hodnik
eduroam,-42,Hodnik
Vijecnici,-42,Hodnik
predavaonice,-42,Hodnik
Novinari,-42,Hodnik
Konferencija,-43,Hodnik
free_wifi,-49,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-61,Hodnik
Radio Data,-62,Hodnik
SDZ,-41,Hodnik
Novinari,-42,Hodnik
Konferencija,-42,Hodnik
eduroam,-42,Hodnik
fesb-mobile,-43,Hodnik
predavaonice,-43,Hodnik
Vijecnici,-43,Hodnik
free_wifi,-49,Hodnik
Konferencija,-63,Hodnik
predavaonice,-63,Hodnik
Konferencija,-39,Hodnik
predavaonice,-41,Hodnik
SDZ,-41,Hodnik
Novinari,-41,Hodnik
eduroam,-42,Hodnik
Vijecnici,-42,Hodnik
fesb-mobile,-42,Hodnik
free_wifi,-51,Hodnik
Radio Data,-58,Hodnik
fesb-mobile,-64,Hodnik
fesb-mobile,-51,Hodnik
predavaonice,-51,Hodnik
Konferencija,-52,Hodnik
Novinari,-52,Hodnik
SDZ,-53,Hodnik
eduroam,-54,Hodnik
Vijecnici,-54,Hodnik
free_wifi,-55,Hodnik
SDZ,-65,Hodnik
Priva,-65,Hodnik
Vijecnici,-43,Hodnik
Konferencija,-43,Hodnik
Novinari,-44,Hodnik
eduroam,-44,Hodnik
fesb-mobile,-44,Hodnik
predavaonice,-44,Hodnik
SDZ,-44,Hodnik
free_wifi,-48,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-57,Hodnik
predavaonice,-65,Hodnik
KTOS,-50,Hodnik
fesb-mobile,-52,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-53,Hodnik
SDZ,-53,Hodnik
Novinari,-53,Hodnik
Vijecnici,-53,Hodnik
predavaonice,-54,Hodnik
Konferencija,-54,Hodnik
eduroam,-54,Hodnik
Radio Data,-65,Hodnik
eduroam,-44,Hodnik
Vijecnici,-44,Hodnik
predavaonice,-45,Hodnik
Konferencija,-45,Hodnik
SDZ,-45,Hodnik
Novinari,-45,Hodnik
fesb-mobile,-46,Hodnik
KTOS,-55,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-58,Hodnik
Radio Data,-62,Hodnik
eduroam,-44,Hodnik
Konferencija,-44,Hodnik
Vijecnici,-45,Hodnik
fesb-mobile,-45,Hodnik
predavaonice,-45,Hodnik
SDZ,-45,Hodnik
Novinari,-45,Hodnik
KTOS,-54,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-57,Hodnik
Radio Data,-61,Hodnik
SDZ,-44,Hodnik
eduroam,-45,Hodnik
predavaonice,-45,Hodnik
Novinari,-45,Hodnik
Konferencija,-45,Hodnik
Vijecnici,-45,Hodnik
fesb-mobile,-46,Hodnik
Radio Data,-57,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-57,Hodnik
KTOS,-58,Hodnik
fesb-mobile,-45,Hodnik
eduroam,-46,Hodnik
Novinari,-46,Hodnik
Vijecnici,-46,Hodnik
predavaonice,-46,Hodnik
Konferencija,-46,Hodnik
SDZ,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-54,Hodnik
Radio Data,-57,Hodnik
KTOS,-57,Hodnik
Novinari,-50,Hodnik
Vijecnici,-50,Hodnik
fesb-mobile,-50,Hodnik
Konferencija,-50,Hodnik
predavaonice,-51,Hodnik
SDZ,-51,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-55,Hodnik
KTOS,-57,Hodnik
Radio Data,-62,Hodnik
Vijecnici,-64,Hodnik
Vijecnici,-45,Hodnik
fesb-mobile,-45,Hodnik
predavaonice,-45,Hodnik
Novinari,-45,Hodnik
eduroam,-46,Hodnik
Konferencija,-46,Hodnik
SDZ,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-54,Hodnik
KTOS,-57,Hodnik
Radio Data,-58,Hodnik
fesb-mobile,-45,Hodnik
Konferencija,-45,Hodnik
eduroam,-46,Hodnik
predavaonice,-46,Hodnik
SDZ,-46,Hodnik
Novinari,-46,Hodnik
Vijecnici,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-57,Hodnik
KTOS,-59,Hodnik
Radio Data,-62,Hodnik
Konferencija,-46,Hodnik
SDZ,-46,Hodnik
eduroam,-47,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-56,Hodnik
Radio Data,-58,Hodnik
KTOS,-62,Hodnik
SDZ,-64,Hodnik
predavaonice,-64,Hodnik
free_wifi,-64,Hodnik
Novinari,-65,Hodnik
eduroam,-50,Hodnik
Novinari,-50,Hodnik
Vijecnici,-50,Hodnik
fesb-mobile,-50,Hodnik
Konferencija,-51,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-58,Hodnik
Radio Data,-60,Hodnik
KTOS,-60,Hodnik
free_wifi,-65,Hodnik
SDZ,-66,Hodnik
Vijecnici,-46,Hodnik
predavaonice,-46,Hodnik
SDZ,-46,Hodnik
eduroam,-47,Hodnik
Novinari,-47,Hodnik
Konferencija,-47,Hodnik
fesb-mobile,-48,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-54,Hodnik
KTOS,-55,Hodnik
Radio Data,-57,Hodnik
Konferencija,-41,Hodnik
eduroam,-43,Hodnik
Novinari,-44,Hodnik
SDZ,-44,Hodnik
fesb-mobile,-44,Hodnik
predavaonice,-44,Hodnik
Vijecnici,-45,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-55,Hodnik
KTOS,-60,Hodnik
Radio Data,-62,Hodnik
Novinari,-45,Hodnik
Vijecnici,-45,Hodnik
fesb-mobile,-45,Hodnik
predavaonice,-45,Hodnik
Konferencija,-45,Hodnik
eduroam,-46,Hodnik
SDZ,-46,Hodnik
KTOS,-56,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-58,Hodnik
Radio Data,-60,Hodnik
Konferencija,-44,Hodnik
Novinari,-45,Hodnik
eduroam,-45,Hodnik
SDZ,-45,Hodnik
Vijecnici,-46,Hodnik
fesb-mobile,-46,Hodnik
predavaonice,-46,Hodnik
KTOS,-56,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-57,Hodnik
Radio Data,-61,Hodnik
Novinari,-44,Hodnik
Vijecnici,-45,Hodnik
predavaonice,-45,Hodnik
Konferencija,-45,Hodnik
SDZ,-45,Hodnik
fesb-mobile,-46,Hodnik
eduroam,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-56,Hodnik
KTOS,-56,Hodnik
free_wifi,-64,Hodnik
Novinari,-44,Hodnik
Vijecnici,-44,Hodnik
fesb-mobile,-45,Hodnik
SDZ,-45,Hodnik
eduroam,-45,Hodnik
predavaonice,-46,Hodnik
Konferencija,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-55,Hodnik
Radio Data,-57,Hodnik
KTOS,-58,Hodnik
Konferencija,-45,Hodnik
SDZ,-45,Hodnik
predavaonice,-46,Hodnik
eduroam,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-56,Hodnik
Radio Data,-57,Hodnik
KTOS,-57,Hodnik
free_wifi,-64,Hodnik
SDZ,-68,Hodnik
predavaonice,-69,Hodnik
Novinari,-45,Hodnik
eduroam,-46,Hodnik
Vijecnici,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-55,Hodnik
Radio Data,-57,Hodnik
KTOS,-57,Hodnik
free_wifi,-64,Hodnik
predavaonice,-66,Hodnik
fesb-mobile,-67,Hodnik
Konferencija,-67,Hodnik
Vijecnici,-45,Hodnik
fesb-mobile,-45,Hodnik
SDZ,-45,Hodnik
eduroam,-46,Hodnik
Novinari,-46,Hodnik
predavaonice,-46,Hodnik
Konferencija,-46,Hodnik
DIRECT-A8-HP OfficeJet Pro 8730,-55,Hodnik
